timestamp,turbine_id,wind_speed,wind_direction,power_output
2022-03-01 09:00:00,7,10.7,203,1.6
2022-03-01 09:00:00,8,12.8,118,4.2
2022-03-01 09:00:00,9,14.6,85,3.2
2022-03-01 09:00:00,10,11.2,151,3.8
2022-03-01 10:00:00,6,11.6,189,4.1
2022-03-01 10:00:00,7,14,7,2.6
2022-03-01 10:00:00,8,9.9,298,4.4
2022-03-01 10:00:00,9,14.7,98,3.4
2022-03-01 10:00:00,10,14.7,208,4.4
2022-03-01 11:00:00,6,9.1,142,3.7
2022-03-01 11:00:00,7,13.7,329,4.5
2022-03-01 11:00:00,8,12.8,42,2.9
2022-03-01 11:00:00,9,11,352,4.2
2022-03-01 11:00:00,10,11.2,329,3.1
2022-03-01 12:00:00,6,9.9,324,1.7
2022-03-01 12:00:00,7,14.5,184,3.2
2022-03-01 12:00:00,8,10.4,167,1.8
2022-03-01 12:00:00,9,11.8,75,2.8
2022-03-01 12:00:00,10,10.2,91,1.6
2022-03-01 13:00:00,6,9.1,351,3.7
2022-03-01 13:00:00,7,10.8,128,3.8
2022-03-01 13:00:00,8,12.5,224,3.5
2022-03-01 13:00:00,9,9.4,76,1.6
2022-03-01 13:00:00,10,10.8,43,4.5
2022-03-01 14:00:00,6,11,199,2.4
2022-03-01 14:00:00,7,12.1,76,1.7
2022-03-01 14:00:00,8,9,248,4.3
2022-03-01 14:00:00,9,12.8,79,1.5
2022-03-01 14:00:00,10,9.3,3,1.5
2022-03-01 15:00:00,6,13.4,305,2.9
2022-03-01 15:00:00,7,13.3,176,3.8
2022-03-01 15:00:00,8,14.5,108,1.6
2022-03-01 15:00:00,9,9.1,184,2.5
2022-03-01 15:00:00,10,9.7,27,3.6
2022-03-01 16:00:00,6,11.2,176,2.6
2022-03-01 16:00:00,7,13.8,259,3.2
2022-03-01 16:00:00,8,14,143,3.3
2022-03-01 16:00:00,9,14.9,206,1.8
2022-03-01 16:00:00,10,12.8,210,2.7
2022-03-01 17:00:00,6,10.7,29,2
2022-03-01 17:00:00,7,12.4,102,2.4
2022-03-01 17:00:00,8,12.5,309,2.5
2022-03-01 17:00:00,9,12.8,62,4
2022-03-01 17:00:00,10,14.5,293,1.7
2022-03-01 18:00:00,6,11.5,254,2.1
2022-03-01 18:00:00,7,10,182,3.4
2022-03-01 18:00:00,8,10,102,3.1
2022-03-01 18:00:00,9,14.3,126,2.3
2022-03-01 18:00:00,10,11.1,180,4.1
2022-03-01 19:00:00,6,12.2,268,3.7
2022-03-01 19:00:00,7,10.6,40,2.4
2022-03-01 19:00:00,8,9.1,201,1.6
2022-03-01 19:00:00,9,10.5,109,1.8
2022-03-01 19:00:00,10,12.5,205,4.5
2022-03-01 20:00:00,6,9.5,225,2.3
2022-03-01 20:00:00,7,12.1,327,1.9
2022-03-01 20:00:00,8,11,22,2
2022-03-01 20:00:00,9,9.4,55,2.2
2022-03-01 20:00:00,10,14,39,1.9
2022-03-01 21:00:00,6,10.8,323,1.7
2022-03-01 21:00:00,7,13.7,297,4.1
2022-03-01 21:00:00,8,11.2,92,4
2022-03-01 21:00:00,9,13.1,82,4.3
2022-03-01 21:00:00,10,14.8,28,4.2
2022-03-01 22:00:00,6,14.9,338,1.5
2022-03-01 22:00:00,7,9.8,142,3.1
2022-03-01 22:00:00,8,9.1,303,3.5
2022-03-01 22:00:00,9,12.1,85,3
2022-03-01 22:00:00,10,9.3,332,1.9
2022-03-01 23:00:00,6,11.6,163,4.3
2022-03-01 23:00:00,7,9.9,101,3.6
2022-03-01 23:00:00,8,9.2,285,2.7
2022-03-01 23:00:00,9,12.7,96,2
2022-03-01 23:00:00,10,11.2,210,3.2
2022-03-02 00:00:00,6,14.9,196,1.7
2022-03-02 00:00:00,7,9.4,303,1.7
2022-03-02 00:00:00,8,11.7,43,3
2022-03-02 00:00:00,9,14.7,329,2.2
2022-03-02 00:00:00,10,11.3,32,2.4
2022-03-02 01:00:00,6,14,205,3.9
2022-03-02 01:00:00,7,9.7,225,3.5
2022-03-02 01:00:00,8,12.3,118,2
2022-03-02 01:00:00,9,13.6,196,2.1
2022-03-02 01:00:00,10,9.3,278,2.7
2022-03-02 02:00:00,6,9.1,108,2.4
2022-03-02 02:00:00,7,12.9,69,4
2022-03-02 02:00:00,8,10.7,212,1.9
2022-03-02 02:00:00,9,14.9,32,1.6
2022-03-02 02:00:00,10,14.7,174,4.3
2022-03-02 03:00:00,6,13.1,270,4.1
2022-03-02 03:00:00,7,9.4,90,1.6
2022-03-02 03:00:00,8,13.4,225,2.6
2022-03-02 03:00:00,9,13.1,92,4.3
2022-03-02 03:00:00,10,12.8,352,2.2
2022-03-02 04:00:00,6,13.2,81,2.8
2022-03-02 04:00:00,7,11.4,212,4.1
2022-03-02 04:00:00,8,9.4,131,3.6
2022-03-02 04:00:00,9,9.3,288,3.1
2022-03-02 04:00:00,10,11.5,272,3.1
2022-03-02 05:00:00,6,11.3,138,4.4
2022-03-02 05:00:00,7,9.9,262,2.6
2022-03-02 05:00:00,8,14.2,6,4.4
2022-03-02 05:00:00,9,13.1,221,3.5
2022-03-02 05:00:00,10,9.8,171,3
2022-03-02 06:00:00,6,11.8,68,2.8
2022-03-02 06:00:00,7,10.9,333,1.8
2022-03-02 06:00:00,8,9.9,296,4.4
2022-03-02 06:00:00,9,10.6,76,2.5
2022-03-02 06:00:00,10,13.8,254,2.1
2022-03-02 07:00:00,6,11,279,1.9
2022-03-02 07:00:00,7,13.4,134,1.7
2022-03-02 07:00:00,8,14.7,110,4
2022-03-02 07:00:00,9,10.8,122,1.8
2022-03-02 07:00:00,10,10,339,3.7
2022-03-02 08:00:00,6,12.3,51,1.7
2022-03-02 08:00:00,7,9.8,241,3.3
2022-03-02 08:00:00,8,14.2,78,4.1
2022-03-02 08:00:00,9,12.5,103,1.7
2022-03-02 08:00:00,10,10.7,142,3.9
2022-03-02 09:00:00,6,11,187,2.6
2022-03-02 09:00:00,7,14.8,175,2.2
2022-03-02 09:00:00,8,13.5,320,2.3
2022-03-02 09:00:00,9,9.8,186,2.5
2022-03-02 09:00:00,10,12.3,49,4.2
2022-03-02 10:00:00,6,10.3,135,4.3
2022-03-02 10:00:00,7,12.8,251,1.8
2022-03-02 10:00:00,8,10.1,118,2.2
2022-03-02 10:00:00,9,13.4,169,1.6
2022-03-02 10:00:00,10,9.3,187,4.3
2022-03-02 11:00:00,6,9.3,187,2.3
2022-03-02 11:00:00,7,11.9,220,4.3
2022-03-02 11:00:00,8,13.4,327,2.4
2022-03-02 11:00:00,9,9.5,239,4.1
2022-03-02 11:00:00,10,14.3,328,3.5
2022-03-02 12:00:00,6,14.9,250,4
2022-03-02 12:00:00,7,9.6,127,2.5
2022-03-02 12:00:00,8,11.3,342,2.1
2022-03-02 12:00:00,9,9.9,75,2
2022-03-02 12:00:00,10,13.8,130,3
2022-03-02 13:00:00,6,11.3,282,2.9
2022-03-02 13:00:00,7,12.8,276,1.7
2022-03-02 13:00:00,8,14.3,211,4.1
2022-03-02 13:00:00,9,13.4,338,4.3
2022-03-02 13:00:00,10,11.7,201,4.2
2022-03-02 14:00:00,6,10.1,94,2.5
2022-03-02 14:00:00,7,10.9,196,2.8
2022-03-02 14:00:00,8,12.8,325,2
2022-03-02 14:00:00,9,13.6,54,2.7
2022-03-02 14:00:00,10,12.9,27,3.3
2022-03-02 15:00:00,6,12.8,302,4.5
2022-03-02 15:00:00,7,9.8,336,4
2022-03-02 15:00:00,8,9.5,121,2.1
2022-03-02 15:00:00,9,10.1,189,1.9
2022-03-02 15:00:00,10,9.6,255,3.1
2022-03-02 16:00:00,6,12.8,36,1.7
2022-03-02 16:00:00,7,14.7,190,3.7
2022-03-02 16:00:00,8,9.2,150,4
2022-03-02 16:00:00,9,13.4,143,3.5
2022-03-02 16:00:00,10,10.5,3,2.5
2022-03-02 17:00:00,6,10.3,77,1.5
2022-03-02 17:00:00,7,11.6,50,2.2
2022-03-02 17:00:00,8,14.3,210,1.8
2022-03-02 17:00:00,9,11.8,202,2.2
2022-03-02 17:00:00,10,12.6,295,3.1
2022-03-02 18:00:00,6,10.1,346,3.3
2022-03-02 18:00:00,7,13.3,291,4
2022-03-02 18:00:00,8,10.7,59,2.6
2022-03-02 18:00:00,9,14.3,5,3.9
2022-03-02 18:00:00,10,9.7,67,2.6
2022-03-02 19:00:00,6,11.5,318,4.4
2022-03-02 19:00:00,7,10.6,60,4.1
2022-03-02 19:00:00,8,13.2,137,1.7
2022-03-02 19:00:00,9,13.3,337,4.3
2022-03-02 19:00:00,10,12.9,283,2.2
2022-03-02 20:00:00,6,10.9,252,4.2
2022-03-02 20:00:00,7,14.2,128,2.6
2022-03-02 20:00:00,8,15,112,2
2022-03-02 20:00:00,9,13.2,229,3.4
2022-03-02 20:00:00,10,9.5,77,3.2
2022-03-02 21:00:00,6,11.4,105,3.5
2022-03-02 21:00:00,7,10.7,120,4.2
2022-03-02 21:00:00,8,14.9,20,2.6
2022-03-02 21:00:00,9,11.1,239,1.9
2022-03-02 21:00:00,10,13.9,174,3.1
2022-03-02 22:00:00,6,10.9,70,3.7
2022-03-02 22:00:00,7,15,265,4
2022-03-02 22:00:00,8,9.9,198,2.2
2022-03-02 22:00:00,9,10.3,143,2.1
2022-03-02 22:00:00,10,12.7,211,4.3
2022-03-02 23:00:00,6,10.7,30,2.2
2022-03-02 23:00:00,7,10.6,52,4.1
2022-03-02 23:00:00,8,9.8,148,4.2
2022-03-02 23:00:00,9,9.7,250,2.5
2022-03-02 23:00:00,10,12.3,83,2
2022-03-03 00:00:00,6,14.1,228,3
2022-03-03 00:00:00,7,14.3,89,3
2022-03-03 00:00:00,8,12.9,53,4
2022-03-03 00:00:00,9,11.2,136,2.4
2022-03-03 00:00:00,10,14.9,110,2.3
2022-03-03 01:00:00,6,10.1,295,4.3
2022-03-03 01:00:00,7,13.3,232,4
2022-03-03 01:00:00,8,14.2,215,3.8
2022-03-03 01:00:00,9,10.8,263,3.9
2022-03-03 01:00:00,10,13.6,299,3.8
2022-03-03 02:00:00,6,12.4,4,4
2022-03-03 02:00:00,7,11,174,3.3
2022-03-03 02:00:00,8,13.9,255,2.3
2022-03-03 02:00:00,9,10.9,213,3.5
2022-03-03 02:00:00,10,9.4,277,3.6
2022-03-03 03:00:00,6,12.6,121,3.7
2022-03-03 03:00:00,7,9.4,91,3.2
2022-03-03 03:00:00,8,12.8,166,2.1
2022-03-03 03:00:00,9,9.4,334,4
2022-03-03 03:00:00,10,10.9,139,1.6
2022-03-03 04:00:00,6,11.6,21,4.2
2022-03-03 04:00:00,7,11.2,330,3.7
2022-03-03 04:00:00,8,12.7,29,2.3
2022-03-03 04:00:00,9,14,194,2
2022-03-03 04:00:00,10,9.7,255,3.4
2022-03-03 05:00:00,6,14.1,346,2.7
2022-03-03 05:00:00,7,14.1,51,4.4
2022-03-03 05:00:00,8,14.2,266,1.6
2022-03-03 05:00:00,9,14.7,338,4.3
2022-03-03 05:00:00,10,14.7,2,2.4
2022-03-03 06:00:00,6,9.1,219,3.8
2022-03-03 06:00:00,7,9.5,250,3.3
2022-03-03 06:00:00,8,10.9,298,2.4
2022-03-03 06:00:00,9,14.6,256,2.7
2022-03-03 06:00:00,10,9.2,244,2.5
2022-03-03 07:00:00,6,13.4,291,3.3
2022-03-03 07:00:00,7,14.3,305,2
2022-03-03 07:00:00,8,10,168,2.7
2022-03-03 07:00:00,9,10.7,6,3
2022-03-03 07:00:00,10,11,104,1.9
2022-03-03 08:00:00,6,14.1,98,4.3
2022-03-03 08:00:00,7,11.2,226,3
2022-03-03 08:00:00,8,14.6,210,4.5
2022-03-03 08:00:00,9,14.3,297,2.5
2022-03-03 08:00:00,10,14.8,246,4.4
2022-03-03 09:00:00,6,13.2,12,1.9
2022-03-03 09:00:00,7,12.3,75,3
2022-03-03 09:00:00,8,14.5,4,4
2022-03-03 09:00:00,9,13,6,2.5
2022-03-03 09:00:00,10,12.1,77,2.3
2022-03-03 10:00:00,6,10.1,289,4
2022-03-03 10:00:00,7,11.1,8,2.2
2022-03-03 10:00:00,8,14.6,207,2.9
2022-03-03 10:00:00,9,9.3,17,3.9
2022-03-03 10:00:00,10,11.2,142,4.3
2022-03-03 11:00:00,6,9.5,139,2.3
2022-03-03 11:00:00,7,11.2,334,4.2
2022-03-03 11:00:00,8,12.6,46,3.9
2022-03-03 11:00:00,9,13.1,325,2.1
2022-03-03 11:00:00,10,11.9,3,3.1
2022-03-03 12:00:00,6,14.6,314,3.3
2022-03-03 12:00:00,7,12.2,241,1.9
2022-03-03 12:00:00,8,9.7,139,3.5
2022-03-03 12:00:00,9,11.6,73,1.6
2022-03-03 12:00:00,10,10.9,103,4.3
2022-03-03 13:00:00,6,9.8,50,4.3
2022-03-03 13:00:00,7,9.9,275,3.6
2022-03-03 13:00:00,8,14,287,1.6
2022-03-03 13:00:00,9,14.6,55,4.3
2022-03-03 13:00:00,10,10.7,224,3.8
2022-03-03 14:00:00,6,15,284,2
2022-03-03 14:00:00,7,11,233,3.6
2022-03-03 14:00:00,8,14.4,304,4.2
2022-03-03 14:00:00,9,12.4,250,3.3
2022-03-03 14:00:00,10,12,106,3.3
2022-03-03 15:00:00,6,13.5,242,1.9
2022-03-03 15:00:00,7,13.5,58,3
2022-03-03 15:00:00,8,13.3,139,3.8
2022-03-03 15:00:00,9,14.4,35,4.2
2022-03-03 15:00:00,10,9.4,21,4.4
2022-03-03 16:00:00,6,9.8,85,3
2022-03-03 16:00:00,7,12.6,30,2.4
2022-03-03 16:00:00,8,11.5,305,3.9
2022-03-03 16:00:00,9,9.2,201,2.2
2022-03-03 16:00:00,10,13.2,78,3.8
2022-03-03 17:00:00,6,10.3,28,1.5
2022-03-03 17:00:00,7,10.4,43,2.6
2022-03-03 17:00:00,8,12.2,118,3.9
2022-03-03 17:00:00,9,9.9,290,1.6
2022-03-03 17:00:00,10,11.1,102,3.3
2022-03-03 18:00:00,6,14.4,303,2.4
2022-03-03 18:00:00,7,9.4,237,4.1
2022-03-03 18:00:00,8,14.9,6,2.5
2022-03-03 18:00:00,9,13.7,221,4.4
2022-03-03 18:00:00,10,9.3,101,4
2022-03-03 19:00:00,6,10.1,203,2.4
2022-03-03 19:00:00,7,11.2,207,3.1
2022-03-03 19:00:00,8,9.4,292,2
2022-03-03 19:00:00,9,12,238,3
2022-03-03 19:00:00,10,13.3,281,3.6
2022-03-03 20:00:00,6,12.6,83,2.2
2022-03-03 20:00:00,7,11,144,3.4
2022-03-03 20:00:00,8,14.7,205,2.6
2022-03-03 20:00:00,9,13.1,92,2.4
2022-03-03 20:00:00,10,14.6,142,1.6
2022-03-03 21:00:00,6,9.7,339,4.2
2022-03-03 21:00:00,7,13.7,71,2
2022-03-03 21:00:00,8,9.1,334,1.9
2022-03-03 21:00:00,9,10.8,240,2.9
2022-03-03 21:00:00,10,13,75,3.6
2022-03-03 22:00:00,6,13.1,320,3.7
2022-03-03 22:00:00,7,11.6,349,3.4
2022-03-03 22:00:00,8,13.3,300,4.3
2022-03-03 22:00:00,9,11.6,74,1.8
2022-03-03 22:00:00,10,13.8,3,1.8
2022-03-03 23:00:00,6,9.3,227,4
2022-03-03 23:00:00,7,10.7,226,4.4
2022-03-03 23:00:00,8,10,9,2.9
2022-03-03 23:00:00,9,11.6,325,2.9
2022-03-03 23:00:00,10,13.8,128,2.3
2022-03-04 00:00:00,6,12.3,354,3.7
2022-03-04 00:00:00,7,9.2,20,3.4
2022-03-04 00:00:00,8,11.6,259,2.6
2022-03-04 00:00:00,9,13.6,135,2.2
2022-03-04 00:00:00,10,12,202,2.3
2022-03-04 01:00:00,6,9.9,217,2
2022-03-04 01:00:00,7,13.9,319,3
2022-03-04 01:00:00,8,13.7,261,2
2022-03-04 01:00:00,9,10.5,179,3.4
2022-03-04 01:00:00,10,12.3,95,3.5
2022-03-04 02:00:00,6,13.6,55,2.8
2022-03-04 02:00:00,7,13,3,2.6
2022-03-04 02:00:00,8,11.4,296,3
2022-03-04 02:00:00,9,12.2,183,2.8
2022-03-04 02:00:00,10,11.3,248,2.1
2022-03-04 03:00:00,6,9.2,93,1.8
2022-03-04 03:00:00,7,14.9,338,1.7
2022-03-04 03:00:00,8,12.2,178,2.2
2022-03-04 03:00:00,9,10.8,312,2.1
2022-03-04 03:00:00,10,14.4,12,1.6
2022-03-04 04:00:00,6,9.2,111,2.7
2022-03-04 04:00:00,7,9.1,230,3
2022-03-04 04:00:00,8,9.6,24,4
2022-03-04 04:00:00,9,13.3,312,4.5
2022-03-04 04:00:00,10,14.3,284,2.4
2022-03-04 05:00:00,6,14.5,43,2.5
2022-03-04 05:00:00,7,14.6,229,4.3
2022-03-04 05:00:00,8,10.6,23,2
2022-03-04 05:00:00,9,10.2,341,3.1
2022-03-04 05:00:00,10,12.1,37,1.8
2022-03-04 06:00:00,6,9.1,274,4.4
2022-03-04 06:00:00,7,9.3,86,3.2
2022-03-04 06:00:00,8,13.9,69,1.5
2022-03-04 06:00:00,9,9.5,44,1.8
2022-03-04 06:00:00,10,10.5,226,2.4
2022-03-04 07:00:00,6,14,333,4
2022-03-04 07:00:00,7,11.8,123,4
2022-03-04 07:00:00,8,10.3,283,2.9
2022-03-04 07:00:00,9,12.8,118,2.2
2022-03-04 07:00:00,10,13.8,306,3.1
2022-03-04 08:00:00,6,14,283,4.2
2022-03-04 08:00:00,7,10.3,194,3.1
2022-03-04 08:00:00,8,11.6,80,2.2
2022-03-04 08:00:00,9,13.2,356,2
2022-03-04 08:00:00,10,9.4,179,1.7
2022-03-04 09:00:00,6,12,64,3.4
2022-03-04 09:00:00,7,14.7,282,1.5
2022-03-04 09:00:00,8,11.8,232,1.5
2022-03-04 09:00:00,9,12.5,305,3.9
2022-03-04 09:00:00,10,11.6,154,3.8
2022-03-04 10:00:00,6,12.8,144,3.3
2022-03-04 10:00:00,7,13,163,3.1
2022-03-04 10:00:00,8,13.9,61,2.9
2022-03-04 10:00:00,9,10.1,14,3.1
2022-03-04 10:00:00,10,10.6,99,2.7
2022-03-04 11:00:00,6,14.4,289,3
2022-03-04 11:00:00,7,13.2,55,2.7
2022-03-04 11:00:00,8,14.1,327,2.2
2022-03-04 11:00:00,9,14.6,43,4.1
2022-03-04 11:00:00,10,13.1,325,4.4
2022-03-04 12:00:00,6,13.2,296,3.7
2022-03-04 12:00:00,7,14.1,234,3.4
2022-03-04 12:00:00,8,13.5,27,4.1
2022-03-04 12:00:00,9,9,10,2.6
2022-03-04 12:00:00,10,9.9,262,4.1
2022-03-04 13:00:00,6,11.8,142,1.9
2022-03-04 13:00:00,7,11.4,46,2.3
2022-03-04 13:00:00,8,10.6,94,1.7
2022-03-04 13:00:00,9,9,337,3.9
2022-03-04 13:00:00,10,10.8,43,3.7
2022-03-04 14:00:00,6,11.6,314,3.8
2022-03-04 14:00:00,7,14.4,146,4
2022-03-04 14:00:00,8,9.4,287,2.6
2022-03-04 14:00:00,9,13.6,204,4.4
2022-03-04 14:00:00,10,10.3,306,2.3
2022-03-04 15:00:00,6,11.2,339,3.8
2022-03-04 15:00:00,7,10.6,21,4
2022-03-04 15:00:00,8,9.4,100,2.5
2022-03-04 15:00:00,9,13.4,233,1.9
2022-03-04 15:00:00,10,12.2,102,3.8
2022-03-04 16:00:00,6,14.7,300,1.8
2022-03-04 16:00:00,7,10.1,182,3
2022-03-04 16:00:00,8,13.7,54,2.1
2022-03-04 16:00:00,9,13.7,64,2.1
2022-03-04 16:00:00,10,12.2,16,2.3
2022-03-04 17:00:00,6,9.6,295,3.2
2022-03-04 17:00:00,7,12.8,251,3.9
2022-03-04 17:00:00,8,9.8,13,2.5
2022-03-04 17:00:00,9,9.6,149,4
2022-03-04 17:00:00,10,9.6,234,3.4
2022-03-04 18:00:00,6,12.8,53,3.8
2022-03-04 18:00:00,7,14.3,294,3.6
2022-03-04 18:00:00,8,13.1,14,1.7
2022-03-04 18:00:00,9,12.2,275,4
2022-03-04 18:00:00,10,14.3,106,4.4
2022-03-04 19:00:00,6,9.8,313,4.5
2022-03-04 19:00:00,7,11.3,121,2
2022-03-04 19:00:00,8,12.8,340,2.6
2022-03-04 19:00:00,9,14.3,111,1.8
2022-03-04 19:00:00,10,14.7,319,3
2022-03-04 20:00:00,6,13,96,3.6
2022-03-04 20:00:00,7,12.5,90,3.6
2022-03-04 20:00:00,8,14.7,125,2.4
2022-03-04 20:00:00,9,9.4,78,2
2022-03-04 20:00:00,10,14.5,234,2.5
2022-03-04 21:00:00,6,11.7,208,1.9
2022-03-04 21:00:00,7,9.9,64,1.8
2022-03-04 21:00:00,8,10.5,243,3.3
2022-03-04 21:00:00,9,14.5,231,4.1
2022-03-04 21:00:00,10,9.5,193,2.4
2022-03-04 22:00:00,6,12.1,81,2.3
2022-03-04 22:00:00,7,12.1,86,2.5
2022-03-04 22:00:00,8,13.2,285,2.8
2022-03-04 22:00:00,9,12.7,274,2.2
2022-03-04 22:00:00,10,11.4,297,4.4
2022-03-04 23:00:00,6,13.6,355,3.9
2022-03-04 23:00:00,7,14.8,150,2.5
2022-03-04 23:00:00,8,9.2,12,3.4
2022-03-04 23:00:00,9,14.7,228,3.1
2022-03-04 23:00:00,10,13.8,316,2.7
2022-03-05 00:00:00,6,12.4,308,2.7
2022-03-05 00:00:00,7,12.2,5,2.1
2022-03-05 00:00:00,8,10.6,85,1.7
2022-03-05 00:00:00,9,13.5,123,2.1
2022-03-05 00:00:00,10,13.5,217,1.7
2022-03-05 01:00:00,6,12,85,1.6
2022-03-05 01:00:00,7,9.5,264,1.8
2022-03-05 01:00:00,8,12.2,338,3.9
2022-03-05 01:00:00,9,10.3,359,2.8
2022-03-05 01:00:00,10,10.6,101,1.7
2022-03-05 02:00:00,6,13.3,265,2.1
2022-03-05 02:00:00,7,12,352,1.9
2022-03-05 02:00:00,8,14.4,331,2.9
2022-03-05 02:00:00,9,14.8,284,1.5
2022-03-05 02:00:00,10,13.4,283,3
2022-03-05 03:00:00,6,14.4,279,4.1
2022-03-05 03:00:00,7,10.2,18,2.3
2022-03-05 03:00:00,8,9.5,244,3.4
2022-03-05 03:00:00,9,12,354,3.5
2022-03-05 03:00:00,10,11.2,336,3.8
2022-03-05 04:00:00,6,11.9,17,2.5
2022-03-05 04:00:00,7,14.9,253,2.5
2022-03-05 04:00:00,8,9.2,213,3.3
2022-03-05 04:00:00,9,10.6,167,2.6
2022-03-05 04:00:00,10,11.7,162,2
2022-03-05 05:00:00,6,14.9,337,4.1
2022-03-05 05:00:00,7,11.1,90,1.9
2022-03-05 05:00:00,8,12.1,152,1.9
2022-03-05 05:00:00,9,9.6,148,4
2022-03-05 05:00:00,10,12.7,224,1.6
2022-03-05 06:00:00,6,10,257,4.1
2022-03-05 06:00:00,7,12.5,189,2.4
2022-03-05 06:00:00,8,9.1,80,1.9
2022-03-05 06:00:00,9,13.9,249,1.9
2022-03-05 06:00:00,10,12.6,4,3.7
2022-03-05 07:00:00,6,13.6,178,3.3
2022-03-05 07:00:00,7,13.2,303,3.8
2022-03-05 07:00:00,8,9.5,111,3.5
2022-03-05 07:00:00,9,9.4,336,4
2022-03-05 07:00:00,10,10.7,283,2.7
2022-03-05 08:00:00,6,11.9,141,4.4
2022-03-05 08:00:00,7,14.5,119,2.5
2022-03-05 08:00:00,8,9.7,247,3.8
2022-03-05 08:00:00,9,14.4,325,4.5
2022-03-05 08:00:00,10,11,128,1.6
2022-03-05 09:00:00,6,13.2,145,3.2
2022-03-05 09:00:00,7,9.6,309,3.4
2022-03-05 09:00:00,8,12,61,2.7
2022-03-05 09:00:00,9,10.6,23,3.2
2022-03-05 09:00:00,10,10.2,340,3.8
2022-03-05 10:00:00,6,9.4,346,2.7
2022-03-05 10:00:00,7,11.2,173,2.9
2022-03-05 10:00:00,8,12.5,336,2.2
2022-03-05 10:00:00,9,11.1,86,3.2
2022-03-05 10:00:00,10,11.7,232,2.1
2022-03-05 11:00:00,6,11.8,310,1.7
2022-03-05 11:00:00,7,11.6,263,3.2
2022-03-05 11:00:00,8,12.7,235,3.4
2022-03-05 11:00:00,9,10.1,323,3
2022-03-05 11:00:00,10,14.9,169,4.3
2022-03-05 12:00:00,6,12.1,82,3.9
2022-03-05 12:00:00,7,11.1,54,4.5
2022-03-05 12:00:00,8,13.7,85,2
2022-03-05 12:00:00,9,13,113,3
2022-03-05 12:00:00,10,12.1,59,2.6
2022-03-05 13:00:00,6,11.9,19,2.4
2022-03-05 13:00:00,7,14.7,347,1.7
2022-03-05 13:00:00,8,11,357,1.9
2022-03-05 13:00:00,9,12.4,258,2.8
2022-03-05 13:00:00,10,9.9,71,1.9
2022-03-05 14:00:00,6,13.6,282,3.1
2022-03-05 14:00:00,7,12,65,2.5
2022-03-05 14:00:00,8,11.4,60,3.6
2022-03-05 14:00:00,9,14.2,169,3.9
2022-03-05 14:00:00,10,12.5,264,2.1
2022-03-05 15:00:00,6,9.3,308,4.3
2022-03-05 15:00:00,7,13.3,74,3
2022-03-05 15:00:00,8,12,216,2.1
2022-03-05 15:00:00,9,13.5,32,3
2022-03-05 15:00:00,10,12.3,194,2.1
2022-03-05 16:00:00,6,9.7,137,4.3
2022-03-05 16:00:00,7,13.4,36,4.1
2022-03-05 16:00:00,8,9.4,24,1.6
2022-03-05 16:00:00,9,11.2,26,2
2022-03-05 16:00:00,10,13.5,12,2.9
2022-03-05 17:00:00,6,9.7,67,2.5
2022-03-05 17:00:00,7,11,333,2.2
